32Ar	31.99763782	0.0000019	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
32K	32.023607	0.000429	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
33Ne	33.049523	0.000644	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
33Na	33.025529	0.000483	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
33Mg	33.00532786	0.000002859	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
33Al	32.99087769	0.0000075	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
33Si	32.97797696	0.00000075	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
33P	32.97172569	0.00000117	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
33S	32.97145891	1.44E-09	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
33Cl	32.97745199	0.000000419	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
33Ar	32.98992555	0.00000043	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
33K	33.008095	0.000215	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
33Ca	33.033312	0.000429	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
34Ne	34.056728	0.000551	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
34Na	34.03401	0.0006435	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
34Mg	34.00893546	0.0000074	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
34Al	33.99678192	0.000002259	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
34Si	33.97853805	0.00000086	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
34P	33.97364589	0.00000087	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
34S	33.96786701	0.000000047	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
34Cl	33.97376249	0.000000052	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
34Ar	33.98027009	0.000000083	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
34K	33.99869	0.00021	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
34Ca	34.015985	0.000322	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
35Na	35.040614	0.00072	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
35Mg	35.01679	0.0002895	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
35Al	34.99975982	0.0000079	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
35Si	34.98455011	0.000038494	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
35P	34.97331405	0.000002003	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
35S	34.96903232	0.000000043	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
35Cl	34.96885269	0.000000038	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
35Ar	34.97525772	0.00000073	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
35K	34.98800541	0.00000055	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
35Ca	35.005572	0.000215	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
